actual,check,expected,pass,row_name
canonical_driver_wall_velocity_solid_vel_32_3step_smoke,allowed_required_row_name,canonical_driver_wall_velocity_solid_vel_32_3step_smoke,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
1,activation_feature_count,1,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
True,wall_velocity_enabled,True,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
solid_vel_experimental,wall_velocity_application_mode,solid_vel_experimental,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
prescribed_kinematic,boundary_motion_mode,prescribed_kinematic,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
True,wall_velocity_application_report_pass,True,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
True,boundary_motion_interface_report_pass,True,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
False,runtime_geometry_enabled,False,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
False,combined_runtime_geometry_wall_velocity_enabled,False,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
False,real_geometry_enabled,False,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
False,squid_proxy_enabled,False,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
False,link_area_enabled,False,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
False,grid_48_enabled,False,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
False,grid_64_enabled,False,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
False,write_vtk,False,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
False,write_particles,False,True,canonical_driver_wall_velocity_solid_vel_32_3step_smoke
True,step82_wall_velocity_solid_vel_smoke_matrix_pass,True,True,
1,required_row_count,1,True,
0,optional_row_count,0,True,
1,required_stable_count,1,True,
1,activation_feature_count,1,True,
1,wall_velocity_enabled_count,1,True,
0,runtime_geometry_enabled_count,0,True,
0,combined_runtime_geometry_wall_velocity_enabled_count,0,True,
0,real_geometry_enabled_count,0,True,
0,squid_proxy_enabled_count,0,True,
0,link_area_enabled_count,0,True,
0,grid_48_enabled_count,0,True,
0,grid_64_enabled_count,0,True,
False,runtime_code_changed,False,True,
False,solver_behavior_changed,False,True,
wall_velocity_solid_vel_only,physics_feature_expansion,wall_velocity_solid_vel_only,True,
True,step81_activation_guard_pass,True,True,step81_guard
1,planned_step82_activation_feature_count,1,True,step81_guard
0,step81_activation_feature_count,0,True,step81_guard
